time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-12-21T09:25:24.660Z,33.601,-116.6286667,13.37,0.82,ml,37,45,0.02741,0.17,ci,ci39008391,2019-12-23T15:40:09.620Z,"7km NE of Anza, CA",earthquake,0.24,0.41,0.156,26,reviewed,ci,ci
2019-12-21T09:10:53.385Z,63.556,-149.0113,3.4,1.5,ml,,,,0.74,ak,ak019gb97d0k,2019-12-21T09:15:50.196Z,"18km N of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-21T09:01:14.799Z,37.3346,-114.3432,5.9,1.5,ml,15,99.41,0.381,0.3338,nn,nn00713591,2019-12-24T00:39:38.713Z,"34km SSE of Caliente, Nevada",earthquake,,3.3,0.26,2,reviewed,nn,nn
2019-12-21T08:57:46.911Z,62.0374,-149.8173,51,1.2,ml,,,,0.58,ak,ak019gb8vzks,2019-12-21T21:49:01.034Z,"13km S of Y, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2019-12-21T08:57:02.104Z,63.3337,-146.8692,28.9,0.7,ml,,,,0.44,ak,ak019gb8vs6q,2019-12-21T21:49:01.823Z,"96km SW of Delta Junction, Alaska",earthquake,,16.9,,,reviewed,ak,ak
2019-12-21T08:50:48.254Z,61.5939,-148.0023,15.6,1.4,ml,,,,0.58,ak,ak019gb8uhoe,2019-12-21T08:54:04.970Z,"50km E of Lazy Mountain, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-21T08:49:54.040Z,35.649,-117.461,2.74,1.63,ml,19,82,0.05562,0.16,ci,ci39008383,2019-12-21T08:53:41.630Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.39,0.152,21,automatic,ci,ci
2019-12-21T08:49:37.740Z,35.681,-117.5056667,2.06,1.56,ml,27,77,0.0783,0.21,ci,ci39008375,2019-12-21T08:53:22.628Z,"13km SW of Searles Valley, CA",earthquake,0.29,0.46,0.176,23,automatic,ci,ci
2019-12-21T08:46:58.660Z,33.331,-116.4021667,6.66,0.83,ml,27,99,0.06388,0.14,ci,ci39008367,2019-12-21T08:50:44.612Z,"9km NNW of Borrego Springs, CA",earthquake,0.2,0.46,0.172,22,automatic,ci,ci
2019-12-21T08:44:50.530Z,33.3241667,-116.4198333,7.65,2.45,ml,105,29,0.04419,0.2,ci,ci39008359,2019-12-23T21:14:25.350Z,"9km NNW of Borrego Springs, CA",earthquake,0.12,0.49,0.18,110,reviewed,ci,ci
2019-12-21T08:42:30.676Z,61.9881,-150.8655,12.2,1.6,ml,,,,0.48,ak,ak019gb8sql8,2019-12-21T08:46:53.322Z,"51km WNW of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-21T08:41:34.340Z,35.8596667,-117.6881667,9.76,0.84,ml,8,86,0.08054,0.14,ci,ci39008351,2019-12-21T08:45:23.077Z,"22km ESE of Little Lake, CA",earthquake,0.45,1,0.055,5,automatic,ci,ci
2019-12-21T08:36:52.890Z,35.79883333,-96.65666667,7.45,1.51,ml,57,58,0.1268751028,0.16,ok,ok2019yxld,2019-12-23T15:57:02.139Z,"5km N of Stroud, Oklahoma",earthquake,,0.4,0.16,20,reviewed,ok,ok
2019-12-21T08:32:05.690Z,35.6533333,-117.455,2.24,0.63,ml,15,136,0.06177,0.17,ci,ci39008327,2019-12-23T15:40:40.606Z,"14km SSW of Searles Valley, CA",earthquake,0.33,0.54,0.04,7,reviewed,ci,ci
2019-12-21T08:27:46.100Z,35.8581667,-117.6861667,1.16,1.79,ml,27,46,0.08088,0.24,ci,ci39008319,2019-12-21T16:30:15.214Z,"22km ESE of Little Lake, CA",earthquake,0.29,0.55,0.153,22,automatic,ci,ci
2019-12-21T08:24:32.600Z,35.6478333,-117.4591667,4.05,3.91,mw,52,38,0.05532,0.14,ci,ci39008311,2019-12-26T20:00:04.116Z,"14km SSW of Searles Valley, CA",earthquake,0.12,0.31,,4,reviewed,ci,ci
2019-12-21T08:22:10.700Z,33.5983333,-116.8058333,4.6,0.65,ml,30,50,0.03514,0.16,ci,ci39008303,2019-12-23T15:41:28.170Z,"13km WNW of Anza, CA",earthquake,0.24,0.33,0.173,19,reviewed,ci,ci
2019-12-21T08:22:05.010Z,35.9096667,-117.705,4.43,0.88,ml,11,65,0.05849,0.07,ci,ci39008295,2019-12-21T08:25:37.707Z,"18km E of Little Lake, CA",earthquake,0.16,0.51,0.171,10,automatic,ci,ci
2019-12-21T08:14:56.009Z,36.52816667,-98.99133333,8.44,1.19,ml,24,140,0.04589099462,0.12,ok,ok2019yxkk,2019-12-23T16:48:35.883Z,"21km ENE of Mooreland, Oklahoma",earthquake,,0.4,0.16,6,reviewed,ok,ok
2019-12-21T08:05:55.310Z,35.8645,-117.681,2.69,2.61,ml,33,44,0.08348,0.18,ci,ci39008279,2019-12-21T16:04:43.407Z,"22km ESE of Little Lake, CA",earthquake,0.21,0.38,0.14,25,automatic,ci,ci
2019-12-21T08:02:59.946Z,61.864,-151.4895,79.7,2.9,ml,,,,0.67,ak,ak019gb8k86g,2019-12-21T21:59:02.664Z,"76km W of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-21T07:50:46.970Z,38.8071671,-122.7873306,0.39,0.77,md,11,125,0.00628,0.03,nc,nc73317591,2019-12-21T08:19:03.230Z,"4km NW of The Geysers, CA",earthquake,0.4,0.56,0.13,2,automatic,nc,nc
2019-12-21T07:47:33.020Z,38.8068352,-122.7856674,0.5,0.32,md,12,129,0.007613,0.04,nc,nc73317586,2019-12-21T08:07:03.134Z,"4km NW of The Geysers, CA",earthquake,0.34,0.6,0.23,2,automatic,nc,nc
2019-12-21T07:46:10.490Z,35.8653333,-117.6806667,3.85,1,ml,15,84,0.08375,0.14,ci,ci39008271,2019-12-21T07:49:55.462Z,"22km ESE of Little Lake, CA",earthquake,0.27,0.75,0.143,12,automatic,ci,ci
2019-12-21T07:41:26.930Z,33.5955009,-116.6334991,13.03,1.44,ml,65,43,0.02886,0.17,ci,ci39008255,2019-12-21T07:51:59.380Z,"6km NE of Anza, CA",earthquake,0.21,0.36,0.236,26,automatic,ci,ci
2019-12-21T07:41:18.740Z,37.6324997,-118.9038315,0.09,0.57,md,7,87,0.006453,0.05,nc,nc73317581,2019-12-21T07:56:03.064Z,"7km E of Mammoth Lakes, CA",earthquake,0.54,0.56,0.13,9,automatic,nc,nc
2019-12-21T07:30:59.331Z,61.4915,-148.0679,33.3,1.6,ml,,,,1.36,ak,ak019gb84slp,2019-12-21T21:29:55.608Z,"49km ESE of Lazy Mountain, Alaska",ice quake,,0.4,,,automatic,ak,ak
2019-12-21T07:28:57.847Z,63.0365,-149.8167,64.6,2,ml,,,,0.61,ak,ak019gb84d03,2019-12-21T07:42:38.306Z,"58km SW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-12-21T07:28:31.550Z,36.527,-98.98666667,8.23,0.78,ml,23,139,0.04949028832,0.11,ok,ok2019yxiw,2019-12-23T16:54:45.394Z,"21km ENE of Mooreland, Oklahoma",earthquake,,0.4,0.22,6,reviewed,ok,ok
2019-12-21T07:25:36.741Z,61.2963,-150.6844,34.4,1.7,ml,,,,0.6,ak,ak019gb83o9j,2019-12-21T07:29:32.510Z,"42km WNW of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-21T07:25:15.022Z,62.4464,-151.6774,80.7,2,ml,,,,0.38,ak,ak019gb83mjw,2019-12-21T07:29:32.991Z,"82km W of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-12-21T07:21:34.450Z,33.5971667,-116.6301667,12.57,1.14,ml,45,45,0.02853,0.16,ci,ci39008247,2019-12-21T07:25:16.530Z,"6km NE of Anza, CA",earthquake,0.19,0.33,0.167,27,automatic,ci,ci
2019-12-21T07:19:34.720Z,33.6061667,-116.6261667,13.81,0.52,ml,21,65,0.0264,0.14,ci,ci39008239,2019-12-23T15:42:36.583Z,"7km NE of Anza, CA",earthquake,0.28,0.44,0.174,11,reviewed,ci,ci
2019-12-21T07:12:45.870Z,33.6033333,-116.6243333,13.36,0.63,ml,21,63,0.0242,0.12,ci,ci39008223,2019-12-23T15:42:22.761Z,"7km NE of Anza, CA",earthquake,0.23,0.37,0.164,14,reviewed,ci,ci
2019-12-21T07:12:44.910Z,35.6443333,-117.5493333,7,1.42,ml,19,78,0.02746,0.19,ci,ci39008231,2019-12-21T07:16:33.173Z,"12km ENE of Ridgecrest, CA",earthquake,0.33,0.59,0.154,18,automatic,ci,ci
2019-12-21T07:11:01.760Z,35.9083333,-117.7138333,1.91,2.14,ml,32,40,0.06489,0.22,ci,ci39008215,2019-12-21T07:21:47.030Z,"18km E of Little Lake, CA",earthquake,0.25,0.46,0.177,25,automatic,ci,ci
2019-12-21T07:07:13.150Z,33.6015,-116.6265,13.32,0.55,ml,25,49,0.02567,0.16,ci,ci39008207,2019-12-21T07:10:56.034Z,"7km NE of Anza, CA",earthquake,0.3,0.47,0.147,13,automatic,ci,ci
2019-12-21T07:05:59.600Z,33.5965,-116.6321667,12.67,1.41,ml,49,44,0.02978,0.17,ci,ci39008199,2019-12-23T15:43:51.740Z,"6km NE of Anza, CA",earthquake,0.18,0.33,0.16,25,reviewed,ci,ci
2019-12-21T07:00:15.980Z,19.1005,-64.4345,125,3.81,md,9,343,1.7085,0.49,pr,pr2019355014,2019-12-21T13:20:09.565Z,"78km NNE of Road Town, British Virgin Islands",earthquake,12.28,9.71,0.22,4,reviewed,pr,pr
2019-12-21T06:52:33.917Z,61.3668,-150.08,23.6,2.2,ml,,,,0.65,ak,ak019gb7o0sw,2019-12-21T07:05:37.189Z,"18km SSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-21T06:50:26.270Z,33.6313333,-116.6646667,16.74,0.64,ml,18,102,0.05903,0.23,ci,ci39008191,2019-12-23T15:43:27.861Z,"8km N of Anza, CA",earthquake,0.52,0.93,0.263,13,reviewed,ci,ci
2019-12-21T06:45:14.880Z,35.7046667,-117.5123333,10.1,1.46,ml,22,68,0.09452,0.18,ci,ci39008183,2019-12-21T06:56:03.830Z,"12km SW of Searles Valley, CA",earthquake,0.31,0.66,0.116,21,automatic,ci,ci
2019-12-21T06:43:31.751Z,65.9637,-166.2733,5,2.9,ml,,128,0.716,0.8,us,us70006pd4,2019-12-21T11:19:13.040Z,"33km SSW of Shishmaref, Alaska",earthquake,5.5,2,0.053,46,reviewed,us,us
2019-12-21T06:32:05.330Z,35.7065,-117.5053333,10.14,2.53,ml,34,60,0.09899,0.17,ci,ci39008175,2019-12-21T14:34:46.553Z,"11km SW of Searles Valley, CA",earthquake,0.27,0.51,0.148,25,automatic,ci,ci
2019-12-21T06:26:21.293Z,62.5966,-152.1017,0,1.9,ml,,,,0.9,ak,ak019gb7if9k,2019-12-21T06:38:20.730Z,"107km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-21T06:20:37.300Z,35.8671667,-117.6748333,5.05,0.75,ml,8,88,0.08112,0.06,ci,ci39008167,2019-12-21T06:24:09.708Z,"22km ESE of Little Lake, CA",earthquake,0.19,0.46,0.085,8,automatic,ci,ci
2019-12-21T06:18:00.046Z,-3.2726,139.6401,63.27,4.7,mb,,55,7.388,0.66,us,us70006pcr,2019-12-21T08:25:27.040Z,"126km SW of Abepura, Indonesia",earthquake,10.2,7.6,0.09,37,reviewed,us,us
2019-12-21T06:17:47.850Z,38.7971649,-122.7366638,1.67,0.76,md,12,104,0.01391,0.03,nc,nc73317561,2019-12-21T06:36:02.592Z,"3km NE of The Geysers, CA",earthquake,0.34,0.66,0.13,3,automatic,nc,nc
2019-12-21T06:12:46.850Z,35.9046667,-117.7106667,1.94,2.42,ml,31,42,0.06523,0.15,ci,ci39008151,2019-12-21T06:23:17.980Z,"18km ESE of Little Lake, CA",earthquake,0.16,0.35,0.149,26,automatic,ci,ci
2019-12-21T06:04:56.937Z,38.6614,-118.7856,7.7,1.4,ml,8,152.55,0.209,0.2064,nn,nn00713569,2019-12-24T00:15:00.212Z,"20km NW of Hawthorne, Nevada",earthquake,,4.9,0.29,5,reviewed,nn,nn
2019-12-21T06:04:30.500Z,37.587,-118.8235,3.4,0.43,md,14,274,0.005384,0.04,nc,nc73317546,2019-12-23T18:41:02.433Z,"13km WNW of Toms Place, CA",earthquake,0.79,0.64,0.106,13,reviewed,nc,nc
2019-12-21T06:02:06.880Z,38.7879982,-122.7375031,1.86,0.95,md,10,88,0.004793,0.01,nc,nc73317541,2019-12-21T06:24:03.511Z,"2km NE of The Geysers, CA",earthquake,0.32,0.57,0.3,3,automatic,nc,nc
2019-12-21T05:59:20.562Z,59.9415,-148.9255,18.7,2.1,ml,,,,0.98,ak,ak019gb7426v,2019-12-21T06:04:22.723Z,"34km ESE of Seward, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-21T05:58:12.644Z,63.8477,-146.012,2.2,1.8,ml,,,,0.88,ak,ak019gb73tuc,2019-12-21T06:07:03.553Z,"25km SSW of Delta Junction, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-21T05:58:03.757Z,37.3203,-114.3474,0,1.5,ml,10,109.67,0.415,0.2806,nn,nn00713567,2019-12-23T23:50:15.120Z,"35km SSE of Caliente, Nevada",earthquake,,0,0.27,2,reviewed,nn,nn
2019-12-21T05:52:34.650Z,35.8615,-117.6901667,0.52,1.15,ml,18,57,0.08048,0.26,ci,ci39008039,2019-12-21T05:56:08.420Z,"21km ESE of Little Lake, CA",earthquake,0.39,0.7,0.163,17,automatic,ci,ci
2019-12-21T05:39:11.170Z,19.5123329,-155.6660004,3.47,2.64,ml,52,65,0.03556,0.25,hv,hv71286926,2019-12-21T06:12:32.040Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.59,2.84,27,automatic,hv,hv
2019-12-21T05:33:57.880Z,35.9683333,-117.5756667,8.07,2.39,ml,39,34,0.03882,0.17,ci,ci39008023,2019-12-24T18:56:17.150Z,"27km NW of Searles Valley, CA",earthquake,0.18,0.42,0.118,71,reviewed,ci,ci
2019-12-21T05:33:11.820Z,37.6561667,-118.8806667,2.05,0.27,md,9,160,0.0174,0.02,nc,nc73317531,2019-12-23T20:08:04.286Z,"9km ENE of Mammoth Lakes, CA",earthquake,0.53,0.69,0.093,8,reviewed,nc,nc
2019-12-21T05:31:19.980Z,35.872,-117.7118333,2.66,0.84,ml,17,67,0.07658,0.18,ci,ci39008015,2019-12-21T05:37:45.718Z,"19km ESE of Little Lake, CA",earthquake,0.29,0.42,0.152,13,automatic,ci,ci
2019-12-21T05:22:40.103Z,37.264,-114.2958,5.3,1.4,ml,8,116.04,0.401,0.1911,nn,nn00713835,2019-12-23T23:41:00.598Z,"43km SSE of Caliente, Nevada",earthquake,,4,0.2,2,reviewed,nn,nn
2019-12-21T05:16:32.570Z,35.8678322,-117.7006683,4.12,1.42,ml,25,47,0.07887,0.2,ci,ci39008007,2019-12-21T05:27:32.450Z,"20km ESE of Little Lake, CA",earthquake,0.31,0.77,0.132,4,automatic,ci,ci
2019-12-21T05:13:32.980Z,35.8648333,-117.6851667,2.01,0.9,ml,15,81,0.08572,0.2,ci,ci39007999,2019-12-21T05:17:06.583Z,"22km ESE of Little Lake, CA",earthquake,0.3,0.47,0.108,11,automatic,ci,ci
2019-12-21T05:10:17.150Z,35.8686667,-117.6831667,2.46,1.31,ml,16,83,0.08343,0.15,ci,ci39007991,2019-12-21T05:14:04.733Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.34,0.123,19,automatic,ci,ci
2019-12-21T05:10:13.754Z,-3.2738,146.2138,10,4.6,mb,,114,1.679,0.5,us,us70006pcd,2019-12-21T05:41:59.040Z,"181km SW of Lorengau, Papua New Guinea",earthquake,5.6,1.9,0.091,36,reviewed,us,us
2019-12-21T05:09:30.460Z,35.8663333,-117.6928333,1.66,1.44,ml,26,47,0.08216,0.25,ci,ci39007983,2019-12-21T05:20:26.130Z,"21km ESE of Little Lake, CA",earthquake,0.29,0.46,0.162,21,automatic,ci,ci
2019-12-21T05:08:28.885Z,62.9967,-149.7874,16.8,1.4,ml,,,,0.25,ak,ak019gb6t5ag,2019-12-21T05:13:12.564Z,"60km SW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-21T05:04:34.663Z,59.8469,-136.9186,0,2.2,ml,,,,0.74,ak,ak019gb6sauy,2019-12-21T05:07:50.940Z,"100km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-21T04:54:33.830Z,19.7328339,-155.7516632,14.41,2.27,md,33,145,0.152,0.29,hv,hv71286911,2019-12-21T05:00:26.010Z,"23km SSE of Waikoloa Village, Hawaii",earthquake,0.56,3.03,0.2,11,automatic,hv,hv
2019-12-21T04:54:32.210Z,59.0742,-153.8732,4.9,1.7,ml,,,,0.79,ak,ak019gb6hkvq,2019-12-21T05:06:10.205Z,"95km SE of Old Iliamna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-21T04:47:48.361Z,61.4012,-150.0367,34.3,1.7,ml,,,,0.69,ak,ak019gb6g444,2019-12-21T04:51:06.534Z,"14km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-21T04:43:31.050Z,19.2858,-67.1846,25,2.68,md,11,293,0.8216,0.28,pr,pr2019355010,2019-12-21T10:40:02.600Z,"88km N of Isabela, Puerto Rico",earthquake,1.38,19.31,0.38,11,reviewed,pr,pr
2019-12-21T04:38:08.450Z,36.8161659,-121.552002,4.91,0.9,md,10,65,0.02848,0.17,nc,nc73317521,2019-12-21T04:53:02.950Z,"4km SSW of San Juan Bautista, CA",earthquake,0.61,1.1,0.17,8,automatic,nc,nc
2019-12-21T04:36:36.320Z,35.867,-117.6846667,3.2,1.62,ml,27,45,0.08539,0.19,ci,ci39007975,2019-12-21T04:47:29.340Z,"21km ESE of Little Lake, CA",earthquake,0.23,0.86,0.158,26,automatic,ci,ci
2019-12-21T04:33:36.690Z,19.2393,-67.59,34,2.68,md,9,329,0.862,0.45,pr,pr2019355009,2019-12-25T22:38:15.040Z,"97km NW of San Antonio, Puerto Rico",earthquake,3.49,28.2,0.29,9,reviewed,pr,pr
2019-12-21T04:25:41.760Z,33.9998333,-116.8246667,18.38,0.89,ml,33,65,0.03792,0.18,ci,ci39007951,2019-12-23T15:45:44.554Z,"10km NNE of Banning, CA",earthquake,0.28,0.41,0.184,29,reviewed,ci,ci
2019-12-21T04:25:40.740Z,35.864,-117.6843333,2.5,1.84,ml,28,45,0.08542,0.23,ci,ci39007943,2019-12-21T04:36:23.500Z,"22km ESE of Little Lake, CA",earthquake,0.27,0.46,0.162,25,automatic,ci,ci
2019-12-21T04:25:11.340Z,33.224,-116.7396667,10.06,0.68,ml,31,39,0.01997,0.18,ci,ci39007935,2019-12-21T04:29:03.829Z,"3km SE of Lake Henshaw, CA",earthquake,0.32,0.5,0.122,13,automatic,ci,ci
2019-12-21T04:17:58.706Z,-17.6535,-174.6947,156.04,4.9,mb,,52,4.663,0.76,us,us70006pc0,2019-12-21T04:36:10.040Z,"133km NW of Neiafu, Tonga",earthquake,10.1,7,0.033,280,reviewed,us,us
2019-12-21T04:10:43.180Z,35.866,-117.6808333,2.57,0.78,ml,11,84,0.08425,0.15,ci,ci39007927,2019-12-21T04:14:23.601Z,"22km ESE of Little Lake, CA",earthquake,0.27,0.48,0.073,9,automatic,ci,ci
2019-12-21T04:02:34.890Z,35.8675,-117.6876667,2.58,1.3,ml,21,58,0.08575,0.19,ci,ci39007919,2019-12-21T04:06:21.737Z,"21km ESE of Little Lake, CA",earthquake,0.24,0.37,0.151,19,automatic,ci,ci
2019-12-21T04:01:03.830Z,19.2435,-67.8646,31,2.85,md,10,323,0.9415,0.39,pr,pr2019355008,2019-12-25T22:30:21.040Z,"86km NE of Punta Cana, Dominican Republic",earthquake,2.97,27.39,0.32,10,reviewed,pr,pr
2019-12-21T03:52:30.290Z,35.6413333,-117.4705,5.53,1.12,ml,24,53,0.04538,0.19,ci,ci39007911,2019-12-21T03:56:02.706Z,"15km SSW of Searles Valley, CA",earthquake,0.3,0.73,0.126,12,automatic,ci,ci
2019-12-21T03:50:23.059Z,35.80616667,-97.338,6.11,2.1,ml,94,34,0,0.18,ok,ok2019yxbr,2019-12-23T14:58:45.029Z,"11km SE of Guthrie, Oklahoma",earthquake,,0.3,0.19,33,reviewed,ok,ok
2019-12-21T03:46:12.930Z,47.9548333333333,-122.378833333333,26.38,2.26,ml,21,50,,0.12,uw,uw61564741,2019-12-21T06:51:36.185Z,"5km WNW of Mukilteo, Washington",earthquake,0.31,0.83,0.189346728744135,9,reviewed,uw,uw
2019-12-21T03:26:31.774Z,37.3202,-114.3569,7.8,1.8,ml,21,102.11,0.384,0.2553,nn,nn00713555,2019-12-23T23:13:19.565Z,"35km SSE of Caliente, Nevada",earthquake,,5.3,0.23,9,reviewed,nn,nn
2019-12-21T03:25:26.420Z,35.7161667,-117.5696667,6.61,1.31,ml,22,67,0.09392,0.19,ci,ci39007895,2019-12-21T03:29:05.834Z,"14km NE of Ridgecrest, CA",earthquake,0.34,0.92,0.18,14,automatic,ci,ci
2019-12-21T03:24:54.380Z,35.8638333,-117.6875,2.64,1.31,ml,23,45,0.08364,0.21,ci,ci39007887,2019-12-21T03:28:32.489Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.42,0.179,20,automatic,ci,ci
2019-12-21T03:19:32.940Z,19.5025005,-155.6544952,2.62,1.93,ml,34,67,0.04555,0.23,hv,hv71286851,2019-12-21T03:25:14.170Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.64,4.92,5,automatic,hv,hv
2019-12-21T03:17:32.450Z,35.135,-95.366,6.95,2.41,ml,42,130,0.1079788109,0.23,ok,ok2019yxap,2019-12-25T05:36:15.040Z,"2km N of Quinton, Oklahoma",earthquake,,0.5,0.17,9,reviewed,ok,ok
2019-12-21T03:08:33.773Z,60.2748,-152.7708,118.1,1.9,ml,,,,0.47,ak,ak019gb5maee,2019-12-21T21:21:32.328Z,"23km S of Redoubt Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-12-21T03:08:26.320Z,36.0275,-117.5398333,-0.05,1.89,ml,27,60,0.1045,0.18,ci,ci39007879,2019-12-23T15:46:32.727Z,"31km NNW of Searles Valley, CA",earthquake,0.27,31.61,0.105,25,reviewed,ci,ci
2019-12-21T03:08:05.660Z,17.9013,-66.5671,17,1.93,md,4,293,0.1468,0.15,pr,pr2019355007,2019-12-21T10:39:08.375Z,"12km SW of Potala Pastillo, Puerto Rico",earthquake,1.52,0.61,0.08,4,reviewed,pr,pr
2019-12-21T03:04:44.300Z,35.867,-117.6825,2.55,1.08,ml,16,83,0.08484,0.16,ci,ci39007871,2019-12-21T03:08:22.785Z,"22km ESE of Little Lake, CA",earthquake,0.21,0.36,0.118,13,automatic,ci,ci
2019-12-21T03:04:20.789Z,62.1902,-148.5863,22.7,2,ml,,,,0.98,ak,ak019gb5lela,2019-12-21T03:14:19.181Z,"46km NNE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-21T03:03:27.040Z,35.7678333,-117.6195,9.88,0.79,ml,12,103,0.05104,0.19,ci,ci39007863,2019-12-23T15:46:47.487Z,"17km NNE of Ridgecrest, CA",earthquake,0.5,1.08,0.231,7,reviewed,ci,ci
2019-12-21T03:01:22.560Z,19.0803,-64.52,24,3.09,md,8,342,1.6266,0.23,pr,pr2019355006,2019-12-25T05:23:47.040Z,"62km N of Road Town, British Virgin Islands",earthquake,3.7,20.73,0.37,8,reviewed,pr,pr
2019-12-21T02:59:34.058Z,63.5516,-147.6856,9.7,1.4,ml,,,,0.59,ak,ak019gb5bsec,2019-12-21T03:03:56.090Z,"65km ENE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-21T02:59:16.740Z,35.6541667,-117.4413333,2.54,1.58,ml,24,89,0.06865,0.19,ci,ci39007855,2019-12-21T03:09:54.310Z,"13km SSW of Searles Valley, CA",earthquake,0.29,0.49,0.198,22,automatic,ci,ci
2019-12-21T02:33:26.420Z,19.3041,-67.1178,24,2.77,md,4,357,0.8366,0.29,pr,pr2019355004,2019-12-21T04:43:41.735Z,"89km N of Isabela, Puerto Rico",earthquake,16.57,21.06,0.23,4,reviewed,pr,pr
2019-12-21T02:33:14.676Z,-31.3056,-13.4846,10,5.1,mb,,79,16.831,0.76,us,us70006pba,2019-12-21T02:49:58.040Z,"Southern Mid-Atlantic Ridge",earthquake,12.4,1.9,0.08,51,reviewed,us,us
2019-12-21T02:26:27.040Z,38.7574997,-122.7141647,1.8,1.18,md,14,120,0.01578,0.06,nc,nc73317506,2019-12-21T03:45:04.534Z,"3km SW of Anderson Springs, CA",earthquake,0.3,0.43,0.07,4,automatic,nc,nc
2019-12-21T02:25:43.917Z,-31.2011,-13.3377,10,5,mb,,79,30.318,0.51,us,us70006pb7,2019-12-21T02:42:23.040Z,"Southern Mid-Atlantic Ridge",earthquake,13,1.9,0.081,48,reviewed,us,us
2019-12-21T02:25:21.260Z,33.2233333,-116.742,11.76,0.59,ml,29,41,0.01888,0.2,ci,ci39007839,2019-12-23T15:47:04.103Z,"3km SE of Lake Henshaw, CA",earthquake,0.34,0.62,0.111,11,reviewed,ci,ci
2019-12-21T02:24:40.540Z,38.7593346,-122.7156677,2.86,1.12,md,8,97,0.01556,0.03,nc,nc73317501,2019-12-21T03:22:03.419Z,"3km SW of Anderson Springs, CA",earthquake,0.54,1.48,0.18,5,automatic,nc,nc
2019-12-21T02:20:16.886Z,36.4767,-116.5877,5,-0.3,ml,8,97.33,0.119,0.1515,nn,nn00713644,2019-12-23T20:57:21.900Z,"50km SSE of Beatty, Nevada",earthquake,,6.1,0.18,2,reviewed,nn,nn
2019-12-21T02:16:09.550Z,19.2101,-68.7811,54,3.27,md,7,347,1.8275,0.47,pr,pr2019355005,2019-12-25T05:10:39.040Z,"64km NE of Miches, Dominican Republic",earthquake,7.87,28.39,0.25,7,reviewed,pr,pr
2019-12-21T02:12:27.187Z,37.3254,-114.4022,0,1.8,ml,16,141.46,0.522,0.3607,nn,nn00713550,2019-12-23T20:57:08.834Z,"33km SSE of Caliente, Nevada",earthquake,,0,0.74,5,reviewed,nn,nn
2019-12-21T02:09:09.330Z,35.6521667,-117.4496667,3.09,2.25,ml,34,59,0.06306,0.14,ci,ci39007831,2019-12-21T02:19:40.770Z,"14km SSW of Searles Valley, CA",earthquake,0.2,0.35,0.15,25,automatic,ci,ci
2019-12-21T02:07:49.340Z,38.7949982,-122.7666702,0.93,1.95,md,27,73,0.02585,0.06,nc,nc73317491,2019-12-21T06:04:03.401Z,"2km NNW of The Geysers, CA",earthquake,0.23,0.44,0.14,10,automatic,nc,nc
2019-12-21T02:07:40.292Z,-3.5787,149.71,10,5,mb,,81,2.522,0.73,us,us70006pb4,2019-12-21T02:26:54.040Z,"164km SW of Kavieng, Papua New Guinea",earthquake,5.5,1.7,0.097,34,reviewed,us,us
2019-12-21T02:06:01.196Z,61.4885,-149.9071,31.6,1.5,ml,,,,0.62,ak,ak019gb50cwi,2019-12-21T02:10:26.040Z,"4km SE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-21T02:06:00.306Z,13.7301,-91.3924,35,4.4,mb,,184,0.842,1.23,us,us70006pb2,2019-12-21T02:22:31.040Z,"52km S of Nueva Concepcion, Guatemala",earthquake,7.2,2,0.071,58,reviewed,us,us
